,CPU 제조사,그래픽 제조사,메모리 용량,저장장치1 크기,저장장치2 크기,운영체제,CPU Score,GPU Score,용도,최저가,메모리 타입_DDR3L,메모리 타입_DDR4,메모리 타입_DDR5,메모리 타입_GDDR6,메모리 타입_LPDDR4,메모리 타입_LPDDR5,저장장치1_M.2,저장장치1_SSD,저장장치1_eMMC,저장장치1_mSATA,저장장치2_M.2,저장장치2_SSD,저장장치2_eMMC,저장장치2_mSATA
3606,1,0,16,256.0,0.0,1,31337,2496,0,1393810,0,0,1,0,0,0,1,0,0,0,1,0,0,0
591,1,1,16,512.0,0.0,0,10488,13988,1,1939990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1914,1,0,16,512.0,0.0,0,2451,727,0,453150,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4515,1,0,16,250.0,0.0,0,10488,0,0,1129990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5297,1,0,8,256.0,0.0,0,16798,1279,0,727000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5301,1,1,16,500.0,0.0,0,46613,17071,1,2246590,0,1,0,0,0,0,1,0,0,0,1,0,0,0
78,1,0,32,256.0,0.0,0,12309,1279,0,709990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1881,1,0,16,256.0,0.0,1,2719,923,0,878000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2428,0,1,128,2000.0,0.0,0,99476,0,1,23020000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3076,0,0,8,512.0,0.0,0,3870,0,0,564990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
934,1,0,4,240.0,128.0,1,2816,727,0,501590,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4783,0,0,32,512.0,0.0,0,24568,2775,0,907990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2448,1,0,8,256.0,0.0,0,14328,1644,0,668720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1685,1,0,4,120.0,0.0,0,5260,1279,0,475190,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1673,1,1,32,1000.0,0.0,0,19028,25205,1,3149000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6354,1,0,8,256.0,0.0,1,6749,1101,0,839730,0,0,1,0,0,0,1,0,0,0,1,0,0,0
48,1,1,16,512.0,0.0,0,15754,11873,1,1378990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5911,1,1,128,512.0,1000.0,1,24668,25205,1,2801830,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5488,0,0,32,1000.0,0.0,0,13155,2009,0,888990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3032,1,0,8,256.0,0.0,0,20287,2496,0,589000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
514,1,0,8,256.0,0.0,0,22600,1521,0,1440990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1158,1,0,8,250.0,0.0,0,17078,1644,0,479000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1043,1,0,8,256.0,128.0,1,17078,1644,0,777090,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5585,1,1,16,512.0,0.0,0,19524,17071,1,1249000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1104,1,0,8,500.0,128.0,1,22978,1746,0,1165640,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6384,1,0,32,250.0,0.0,1,31337,2496,0,1465030,0,1,0,0,0,0,0,1,0,0,0,1,0,0
480,0,0,16,250.0,0.0,0,19836,2580,0,512900,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2985,0,0,8,512.0,0.0,1,13155,2009,0,872030,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3651,0,0,64,1000.0,0.0,0,24568,2775,0,1097000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1189,0,0,16,500.0,0.0,0,28127,19663,1,2161000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3340,0,0,8,256.0,0.0,0,19836,2580,0,577770,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5293,1,0,32,2000.0,0.0,0,16798,1279,0,1082000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6223,1,1,16,256.0,0.0,1,17576,22296,1,1798950,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4860,1,0,32,1000.0,0.0,1,14328,1644,0,1224800,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1157,1,0,8,256.0,0.0,0,12950,1279,0,805960,0,1,0,0,0,0,1,0,0,0,1,0,0,0
224,1,0,64,4000.0,0.0,0,6235,1521,0,2427990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1535,0,0,32,512.0,0.0,1,39306,26159,1,3922550,0,1,0,0,0,0,1,0,0,0,1,0,0,0
137,1,0,8,1000.0,0.0,1,17025,0,0,1690400,0,0,1,0,0,0,0,1,0,0,0,1,0,0
457,0,0,16,128.0,0.0,1,13155,2009,0,646870,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3789,1,1,8,256.0,0.0,1,17576,12770,1,1099000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3557,1,0,8,512.0,0.0,1,6235,1521,0,1820000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4688,1,1,16,256.0,0.0,0,20074,22296,1,1845000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5790,1,0,4,250.0,0.0,0,5180,1521,0,527570,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1762,1,0,4,120.0,0.0,0,5565,1279,0,446490,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1332,0,0,8,250.0,0.0,0,20584,2606,0,629000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
521,1,0,16,1000.0,0.0,0,22600,1521,0,1459880,0,1,0,0,0,0,1,0,0,0,1,0,0,0
646,1,0,8,240.0,0.0,0,2367,1521,0,396051,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5863,1,0,8,256.0,0.0,1,12257,1279,0,859000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5641,1,0,64,1000.0,0.0,0,11085,0,0,1308990,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2663,1,0,16,256.0,0.0,0,22645,2496,0,1168990,0,0,1,0,0,0,1,0,0,0,1,0,0,0
775,1,0,8,250.0,0.0,1,12309,1279,0,639000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5881,1,0,16,1000.0,0.0,1,36085,2496,0,1945530,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4878,0,0,8,128.0,0.0,0,10888,2181,0,486720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5476,0,0,8,256.0,0.0,0,13155,2009,0,569000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5898,1,0,8,500.0,0.0,0,10488,0,0,1538910,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6408,1,0,16,256.0,0.0,0,20074,1746,0,849950,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2813,1,0,8,512.0,0.0,0,31337,2496,0,2648820,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6353,1,0,8,256.0,0.0,1,6749,1101,0,785720,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2754,0,0,16,256.0,0.0,0,13011,1998,0,578600,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5737,1,0,16,1000.0,0.0,1,19524,1644,0,1233780,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5586,0,1,16,500.0,0.0,0,28127,22296,1,1499890,0,1,0,0,0,0,1,0,0,0,1,0,0,0
419,1,0,16,512.0,0.0,0,17025,0,0,1344680,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1786,1,0,8,120.0,0.0,0,10356,1279,0,628900,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1052,1,0,16,500.0,128.0,1,17078,1644,0,835990,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5090,1,0,16,512.0,0.0,0,8754,1279,0,796830,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1838,1,0,8,256.0,0.0,0,9745,1279,0,647890,0,1,0,0,0,0,0,1,0,0,0,1,0,0
961,0,0,16,500.0,0.0,0,28127,19663,1,1767080,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2835,1,0,16,2000.0,0.0,0,4286,727,0,770000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4605,1,0,16,1000.0,0.0,1,16798,1279,1,1278990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3834,1,0,8,256.0,0.0,1,9472,1279,0,926910,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3818,1,0,16,1000.0,0.0,0,14328,1644,0,670990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5616,1,0,16,240.0,500.0,0,11085,0,0,921990,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1261,1,0,8,128.0,240.0,1,2367,1521,0,524990,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2074,1,1,32,1000.0,0.0,0,38014,23611,1,3220000,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6231,1,0,32,1000.0,1000.0,0,20074,1746,0,1485000,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2764,1,0,16,2000.0,0.0,0,11389,1521,0,1063880,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2455,1,0,8,256.0,0.0,0,19524,1644,0,549000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4494,1,0,8,128.0,0.0,0,21950,0,0,834300,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4460,1,1,64,1000.0,0.0,1,36085,12707,1,2702640,0,0,1,0,0,0,1,0,0,0,1,0,0,0
109,1,0,8,2000.0,0.0,1,17554,0,0,1360750,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5035,0,1,32,512.0,0.0,0,21959,17071,1,1254690,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6247,1,1,16,1000.0,0.0,1,36085,12770,1,2399460,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1783,1,0,16,256.0,0.0,0,16803,1279,0,1088700,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6330,1,0,8,120.0,0.0,0,1695,326,0,227490,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1035,1,0,4,128.0,0.0,1,17078,1644,0,674860,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5835,1,0,8,128.0,0.0,0,17078,1644,0,606000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4288,1,1,8,256.0,0.0,0,17576,22296,1,1641240,0,1,0,0,0,0,1,0,0,0,1,0,0,0
966,1,0,16,500.0,0.0,0,20287,2496,0,809000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1145,1,0,16,500.0,0.0,0,27732,19225,1,1812410,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2146,1,1,8,1000.0,0.0,1,19524,2522,0,1379790,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4989,1,0,16,512.0,0.0,0,6235,1521,0,629880,0,1,0,0,0,0,1,0,0,0,1,0,0,0
196,1,0,16,128.0,1000.0,1,2367,1521,0,672600,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1557,1,0,16,500.0,0.0,0,21210,14491,1,1334610,0,1,0,0,0,0,1,0,0,0,1,0,0,0
33,1,0,8,256.0,0.0,1,17554,0,0,1369180,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3744,1,0,8,512.0,0.0,1,6340,1521,0,2405390,0,1,0,0,0,0,1,0,0,0,1,0,0,0
69,1,1,32,512.0,0.0,1,31455,20406,1,1828770,0,1,0,0,0,0,1,0,0,0,1,0,0,0
44,1,0,32,2000.0,0.0,1,17554,0,0,1790110,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5497,1,0,32,1000.0,0.0,1,31337,2496,0,1531300,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1934,1,0,8,240.0,0.0,0,1413,326,0,501080,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5345,1,0,8,256.0,0.0,0,2672,727,0,436000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
594,1,1,16,3000.0,0.0,0,10488,13988,1,2939990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2640,1,0,8,512.0,0.0,1,19524,1644,0,1087720,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3083,0,0,16,512.0,0.0,0,3870,0,0,604780,0,1,0,0,0,0,1,0,0,0,1,0,0,0
54,1,1,64,2000.0,0.0,1,41519,27299,1,6779990,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1807,1,0,16,256.0,0.0,0,5565,1279,0,541490,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1763,1,0,4,128.0,0.0,0,5565,1279,0,451240,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4703,1,0,16,256.0,0.0,0,6749,1101,0,498990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4280,1,1,8,1000.0,0.0,1,9472,7820,1,1798990,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1293,1,1,16,500.0,0.0,0,34667,22296,1,2245140,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4891,0,0,4,128.0,0.0,1,13155,2009,0,679000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1411,1,0,4,120.0,32.0,1,1413,326,0,406590,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3840,1,0,16,512.0,0.0,1,9472,1279,0,1028150,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4691,1,1,16,1000.0,0.0,0,20074,22296,1,1984000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2137,1,1,8,512.0,0.0,1,16534,12707,1,1448770,0,1,0,0,0,0,1,0,0,0,1,0,0,0
122,1,0,16,256.0,0.0,1,3974,1521,0,1088700,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4258,1,0,8,240.0,0.0,0,4286,727,0,458750,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3867,1,0,4,128.0,0.0,0,2367,1521,0,335340,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4425,0,0,8,256.0,0.0,0,15608,1792,0,501990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
160,1,0,16,256.0,0.0,1,19524,1644,0,845180,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5346,1,0,8,256.0,0.0,0,2672,727,0,498000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4810,0,0,64,256.0,0.0,0,4483,0,0,653000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3930,1,0,16,512.0,0.0,0,4138,727,0,487920,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2955,0,0,32,512.0,0.0,0,6870,0,0,649920,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4245,0,0,16,512.0,0.0,0,13011,1998,0,484000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
222,1,0,32,2000.0,0.0,0,6235,1521,0,1044000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2728,1,0,8,512.0,0.0,1,6340,1521,0,1298870,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4022,1,0,4,64.0,120.0,1,1695,326,0,391870,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1493,1,1,16,500.0,0.0,0,34498,12707,1,1485600,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1571,1,0,16,1000.0,0.0,0,13355,1279,0,850630,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3836,1,0,8,512.0,0.0,1,9472,1279,0,972890,0,1,0,0,0,0,0,1,0,0,0,1,0,0
94,1,0,8,64.0,0.0,1,1695,326,0,388000,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2933,0,0,4,128.0,0.0,0,6870,0,0,479880,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6337,1,0,8,1000.0,0.0,0,1695,326,0,367990,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3989,1,0,16,256.0,0.0,0,10044,0,0,885720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6426,1,0,32,2000.0,0.0,0,22864,1521,0,2526070,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4320,1,1,32,1000.0,0.0,1,34498,27299,1,4934550,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2998,0,0,32,512.0,0.0,1,13155,2009,0,1188990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
352,1,0,32,4000.0,0.0,0,17554,0,0,2340760,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1846,1,0,4,120.0,0.0,0,3728,727,0,351500,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3568,1,0,12,256.0,0.0,1,3974,1521,0,1246700,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3963,1,1,16,256.0,0.0,1,17078,2522,0,1483990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2926,1,0,8,250.0,0.0,0,14328,1644,0,489000,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5077,1,1,16,512.0,0.0,1,17576,7820,0,1327690,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2254,1,1,16,512.0,0.0,0,31337,22296,1,1937000,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2411,1,0,16,512.0,0.0,1,1695,326,0,748990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6009,1,1,16,512.0,0.0,1,19804,20406,1,1599000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
965,1,1,16,500.0,0.0,0,31455,23611,1,2133620,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4923,1,0,32,1000.0,0.0,0,36085,2496,0,1371990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
116,1,0,32,1000.0,0.0,1,17554,0,0,1424040,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2483,1,0,32,500.0,0.0,1,19524,1644,0,1374920,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5316,1,1,32,250.0,0.0,1,37465,5062,1,2024660,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4216,0,0,16,1000.0,0.0,0,15608,1792,0,634990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1937,1,0,8,256.0,0.0,1,6340,1521,0,999000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
938,1,0,8,256.0,128.0,1,2816,727,0,550040,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1844,1,0,8,128.0,0.0,0,9745,1279,0,693500,0,1,0,0,0,0,0,1,0,0,0,1,0,0
86,1,0,4,64.0,0.0,1,1695,326,0,431060,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6156,1,0,16,500.0,0.0,1,17078,1644,0,1039000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5026,1,1,16,512.0,0.0,0,46465,20406,1,2014530,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1506,1,0,16,256.0,0.0,0,10356,1279,0,799900,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5102,1,0,12,256.0,0.0,1,16798,1279,0,1381000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1014,1,1,16,500.0,0.0,0,19804,17071,1,1259420,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3250,1,0,16,1000.0,0.0,1,19524,1644,0,948350,0,1,0,0,0,0,1,0,0,0,1,0,0,0
468,1,1,16,512.0,0.0,1,24109,22296,1,2790000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3514,0,0,64,256.0,0.0,0,10888,2181,0,749000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1669,1,0,8,128.0,0.0,1,2367,1521,0,581390,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1486,0,1,16,500.0,0.0,0,21959,12707,1,1202740,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4030,1,0,8,64.0,1000.0,1,1695,326,0,559540,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3616,1,1,16,1000.0,0.0,1,20074,22296,1,2220000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6445,0,0,32,8000.0,0.0,0,20584,2606,0,2040600,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2154,1,0,8,256.0,0.0,1,10044,0,0,1050000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1333,1,1,16,500.0,0.0,0,14328,12770,1,1053680,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5019,1,0,16,256.0,0.0,1,12309,1279,0,968930,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2585,1,0,16,500.0,0.0,0,17025,0,0,1340840,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5705,1,0,16,1000.0,0.0,0,6235,1521,0,796990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4188,1,0,32,1000.0,0.0,0,10044,0,0,1066880,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3511,0,0,32,512.0,0.0,0,10888,2181,0,629000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2159,1,1,16,512.0,0.0,1,31455,12770,1,1394000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1707,0,1,16,1000.0,0.0,1,19836,20406,1,1539000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5299,1,0,4,256.0,0.0,1,6749,1101,0,559000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6078,1,0,4,128.0,0.0,1,1563,326,0,299000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1322,1,0,16,250.0,0.0,0,14345,9287,1,798750,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3612,1,1,16,512.0,0.0,1,31337,11873,1,2138990,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4212,0,0,8,128.0,0.0,0,15608,1792,0,511990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
199,1,1,16,500.0,0.0,0,19804,20406,1,1535770,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6392,1,0,64,1000.0,0.0,1,31337,2496,0,1895470,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5928,1,0,16,2000.0,0.0,1,19524,1644,0,1349000,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1070,1,0,8,500.0,128.0,1,12309,1279,0,762840,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5142,0,1,16,512.0,0.0,1,19836,20406,1,1345000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5722,0,0,4,256.0,0.0,0,13911,2275,0,557010,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4751,1,1,32,2000.0,0.0,1,36085,22296,1,3004220,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3869,1,0,4,500.0,0.0,0,2367,1521,0,408661,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6394,1,0,4,256.0,0.0,1,2816,727,0,449000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4301,1,1,32,512.0,0.0,1,20074,17071,1,2183990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2859,1,0,16,1000.0,0.0,1,3974,1521,0,1090000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3957,1,0,16,256.0,0.0,0,17576,1746,0,1142390,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4890,1,1,8,512.0,0.0,0,19804,17071,1,1290000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5839,1,0,32,512.0,0.0,0,17078,1644,0,795000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3009,1,1,32,1000.0,0.0,1,17576,12770,1,1390210,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5268,1,0,8,512.0,128.0,1,8754,1279,0,690640,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1325,1,1,16,1000.0,0.0,0,19172,25205,1,3539000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5580,1,0,8,512.0,0.0,1,11389,1521,0,995000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5865,1,0,16,256.0,0.0,1,12257,1279,0,1059000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2896,1,0,16,1000.0,0.0,1,6340,1521,0,2337790,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2203,1,0,4,256.0,0.0,1,2062,1521,0,630000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
314,0,0,8,256.0,0.0,1,14602,0,0,859000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3759,1,0,8,512.0,0.0,0,19524,1644,0,848530,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2317,1,0,32,1000.0,0.0,1,31337,2496,0,1678990,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1402,0,1,32,512.0,0.0,1,28127,27299,1,4079000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5004,1,1,16,512.0,0.0,1,31337,7820,1,1597830,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3060,0,0,4,256.0,0.0,0,18602,2356,0,625410,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5040,1,0,8,256.0,0.0,1,6235,1521,0,1241590,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1865,1,0,32,4000.0,0.0,0,2451,727,0,1387950,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5028,1,0,4,128.0,0.0,0,2986,326,0,400000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6250,1,1,32,1000.0,0.0,1,36085,12770,1,2620280,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1505,1,0,8,128.0,0.0,0,10356,1279,0,696350,0,1,0,0,0,0,0,1,0,0,0,1,0,0
421,1,0,16,2000.0,0.0,0,17025,0,0,1522170,0,1,0,0,0,0,1,0,0,0,1,0,0,0
461,0,1,8,250.0,0.0,0,2818,7820,1,570634,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1850,1,0,8,500.0,0.0,0,3728,727,0,408500,0,1,0,0,0,0,0,1,0,0,0,1,0,0
373,0,1,16,1000.0,0.0,0,2897,20406,1,1700000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5704,1,0,16,512.0,0.0,0,6235,1521,0,738990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2655,1,0,32,256.0,0.0,1,19524,1644,0,1199000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5714,1,0,8,128.0,0.0,0,6235,1521,0,747990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1947,1,1,16,512.0,0.0,0,13355,16570,1,1800000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3354,0,1,8,512.0,0.0,1,19836,17071,1,1298660,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6057,1,0,16,512.0,0.0,1,20074,1746,0,998870,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2160,1,1,16,512.0,0.0,1,31455,12770,1,1590280,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2190,0,0,16,1000.0,0.0,0,24568,2775,0,839720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
660,0,0,8,250.0,0.0,0,19836,2580,0,516820,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1103,1,0,8,256.0,128.0,1,22978,1746,0,1143790,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2476,1,0,16,250.0,0.0,1,19524,1644,0,1114670,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5413,1,0,8,512.0,0.0,1,13409,0,0,1159000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3388,1,0,32,4000.0,0.0,0,17554,0,0,2321750,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5656,0,0,32,256.0,1000.0,1,13531,2038,0,1300540,0,1,0,0,0,0,0,1,0,0,1,0,0,0
363,1,0,4,2000.0,0.0,1,4286,727,0,1032900,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3504,0,0,4,128.0,0.0,0,10888,2181,0,489000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
